1;1;2
2;1;3
3;1;4
4;0;9
5;0;10
6;5;14
7;1;7
8;1;8
9;1;11
10;1;12
11;7;8
12;5;15
13;5;15
14;5;17
15;8;17
16;8;16
17;8;14
18;8;15
19;8;16
20;1;18
21;1;20
22;8;14
23;8;16
24;5;14
25;8;15
26;8;16
27;5;14
28;8;15
29;5;16
30;8;14
31;8;16
32;8;16
33;1;19
34;8;17
35;1;20
36;1;22
37;1;23
38;1;24
39;0;25
40;1;26
41;1;27
42;1;28
43;1;29
44;1;30
45;1;31
46;1;32

