1;1;11
2;1;25
3;1;36
4;1;51
5;1;62
6;1;85
7;1;13
8;1;39
9;1;69
10;1;70
11;1;71
12;1;81
13;1;82
14;1;14
15;1;40
16;1;12
17;1;86
18;1;63
19;1;95
20;1;96
